narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_label,duration_frames
P01_109_213,P01,P01_109,00:09:52.360,00:09:52.15,00:09:53.51,29607,29675,take potatoes,take,0,potato,30,['potato'],[30],take potato,69
P01_109_214,P01,P01_109,00:09:54.850,00:09:53.96,00:09:55.71,29698,29785,press button,press,21,button,92,['button'],[92],press button,88
P01_109_215,P01,P01_109,00:09:56.851,00:09:56.60,00:09:57.84,29830,29892,put down potatoes,put-down,1,potato,30,['potato'],[30],put-down potato,63
P01_109_216,P01,P01_109,00:09:58.852,00:09:58.99,00:09:59.44,29949,29972,pick up knife,pick-up,0,knife,4,['knife'],[4],pick-up knife,24
P01_109_217,P01,P01_109,00:09:59.351,00:09:59.54,00:10:00.21,29977,30010,move cutting board,move,11,board:cutting,18,['board:cutting'],[18],move board:cutting,34
P01_109_218,P01,P01_109,00:10:00.357,00:10:00.36,00:10:00.79,30018,30039,pick up onion,pick-up,0,onion,16,['onion'],[16],pick-up onion,22
P01_109_219,P01,P01_109,00:10:00.601,00:10:00.39,00:10:01.09,30019,30054,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,36
P01_109_22,P01,P01_109,00:00:42.850,00:00:42.64,00:00:43.86,2132,2193,put down cup,put-down,1,cup,13,['cup'],[13],put-down cup,62
P01_109_220,P01,P01_109,00:10:01.102,00:10:01.19,00:10:01.81,30059,30090,pick up knife,pick-up,0,knife,4,['knife'],[4],pick-up knife,32
P01_109_221,P01,P01_109,00:10:01.601,00:10:02.13,00:10:02.82,30106,30141,put down onion,put-down,1,onion,16,['onion'],[16],put-down onion,36
P01_109_222,P01,P01_109,00:10:03.101,00:10:02.79,00:10:04.40,30139,30220,cut onion,cut,7,onion,16,['onion'],[16],cut onion,82
P01_109_223,P01,P01_109,00:10:06.101,00:10:04.59,00:10:06.49,30229,30324,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,96
P01_109_224,P01,P01_109,00:10:07.350,00:10:06.58,00:10:09.69,30329,30484,remove onion skin,remove,12,skin:onion,48,['skin:onion'],[48],remove skin:onion,156
P01_109_225,P01,P01_109,00:10:09.863,00:10:10.02,00:10:10.37,30501,30518,pick up knife,pick-up,0,knife,4,['knife'],[4],pick-up knife,18
P01_109_226,P01,P01_109,00:10:10.354,00:10:10.39,00:10:11.15,30519,30557,put down onion,put-down,1,onion,16,['onion'],[16],put-down onion,39
P01_109_227,P01,P01_109,00:10:11.100,00:10:11.25,00:10:19.21,30562,30960,cut onion,cut,7,onion,16,['onion'],[16],cut onion,399
P01_109_228,P01,P01_109,00:10:14.100,00:10:13.62,00:10:15.12,30681,30756,remove onion skin,remove,12,skin:onion,48,['skin:onion'],[48],remove skin:onion,76
P01_109_229,P01,P01_109,00:10:15.350,00:10:14.91,00:10:15.90,30745,30795,put down onion,put-down,1,onion,16,['onion'],[16],put-down onion,51
P01_109_23,P01,P01_109,00:00:44.101,00:00:44.13,00:00:44.72,2206,2236,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],pick-up spoon,31
P01_109_230,P01,P01_109,00:10:15.852,00:10:16.28,00:10:17.81,30814,30890,cut onion,cut,7,onion,16,['onion'],[16],cut onion,77
P01_109_231,P01,P01_109,00:10:20.351,00:10:17.08,00:10:37.83,30854,31891,peel onion,peel,19,onion,16,['onion'],[16],peel onion,1038
P01_109_232,P01,P01_109,00:10:38.350,00:10:37.93,00:10:38.62,31896,31931,put down onion,put-down,1,onion,16,['onion'],[16],put-down onion,36
P01_109_233,P01,P01_109,00:10:38.601,00:10:38.63,00:10:39.83,31931,31991,pick up onion,pick-up,0,onion,16,['onion'],[16],pick-up onion,61
P01_109_234,P01,P01_109,00:10:39.601,00:10:39.93,00:10:49.98,31996,32499,peel onion,peel,19,onion,16,['onion'],[16],peel onion,504
P01_109_235,P01,P01_109,00:10:53.364,00:10:53.07,00:10:53.84,32653,32692,put down onion,put-down,1,onion,16,['onion'],[16],put-down onion,40
P01_109_236,P01,P01_109,00:10:54.101,00:10:54.00,00:10:55.48,32700,32774,wipe hands,wipe,2,hand,11,['hand'],[11],wipe hand,75
P01_109_237,P01,P01_109,00:10:58.350,00:10:57.52,00:10:59.74,32876,32987,open drawer,open,3,drawer,8,['drawer'],[8],open drawer,112
P01_109_238,P01,P01_109,00:11:00.601,00:10:59.08,00:11:00.60,32954,33030,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],pick-up spatula,77
P01_109_239,P01,P01_109,00:11:01.101,00:11:00.99,00:11:01.61,33049,33080,close drawer,close,4,drawer,8,['drawer'],[8],close drawer,32
P01_109_24,P01,P01_109,00:00:45.616,00:00:45.39,00:00:46.64,2269,2332,open drawer,open,3,drawer,8,['drawer'],[8],open drawer,64
P01_109_240,P01,P01_109,00:11:02.601,00:11:02.19,00:11:03.74,33109,33187,rotate pan,rotate,23,pan,5,['pan'],[5],rotate pan,79
P01_109_241,P01,P01_109,00:11:04.101,00:11:03.91,00:11:04.71,33195,33235,adjust hob,adjust,17,hob,24,['hob'],[24],adjust hob,41
P01_109_242,P01,P01_109,00:11:06.111,00:11:05.36,00:11:21.96,33268,34098,stir potatoes,stir,10,potato,30,['potato'],[30],stir potato,831
P01_109_243,P01,P01_109,00:11:22.601,00:11:22.51,00:11:23.38,34125,34169,adjust hob,adjust,17,hob,24,['hob'],[24],adjust hob,45
P01_109_244,P01,P01_109,00:11:26.108,00:11:24.25,00:11:47.16,34212,35358,stir potatoes,stir,10,potato,30,['potato'],[30],stir potato,1147
P01_109_245,P01,P01_109,00:11:47.851,00:11:48.28,00:11:48.74,35414,35437,put down spatula,put-down,1,spatula,20,['spatula'],[20],put-down spatula,24
P01_109_246,P01,P01_109,00:11:49.600,00:11:49.56,00:11:50.76,35478,35538,open drawer,open,3,drawer,8,['drawer'],[8],open drawer,61
P01_109_247,P01,P01_109,00:11:51.350,00:11:50.37,00:11:51.66,35518,35583,pick up fork,pick-up,0,fork,14,['fork'],[14],pick-up fork,66
P01_109_248,P01,P01_109,00:11:52.101,00:11:50.00,00:11:52.35,35500,35617,close drawer,close,4,drawer,8,['drawer'],[8],close drawer,118
P01_109_249,P01,P01_109,00:11:53.101,00:11:52.19,00:11:53.85,35609,35692,pick up potato slice with fork,pick-up,0,slice:potato,30,"['slice:potato', 'fork']","[30, 14]",pick-up slice:potato,84
P01_109_25,P01,P01_109,00:00:46.600,00:00:46.73,00:00:47.57,2336,2378,put spoon into drawer,put-into,5,spoon,1,"['spoon', 'drawer']","[1, 8]",put-into spoon,43
P01_109_250,P01,P01_109,00:11:54.850,00:11:53.76,00:11:55.30,35688,35765,remove potato slice from fork,remove-from,12,slice:potato,30,"['slice:potato', 'fork']","[30, 14]",remove-from slice:potato,78
P01_109_251,P01,P01_109,00:11:56.100,00:11:55.30,00:11:56.65,35765,35832,put down fork,put-down,1,fork,14,['fork'],[14],put-down fork,68
P01_109_252,P01,P01_109,00:11:57.100,00:11:56.37,00:11:58.79,35818,35939,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],pick-up spatula,122
P01_109_253,P01,P01_109,00:11:59.350,00:11:58.69,00:12:00.59,35934,36029,stir potatoes,stir,10,potato,30,['potato'],[30],stir potato,96
P01_109_254,P01,P01_109,00:12:00.851,00:12:01.02,00:12:02.98,36051,36149,pick up potato slice,pick-up,0,slice:potato,30,['slice:potato'],[30],pick-up slice:potato,99
P01_109_255,P01,P01_109,00:12:02.601,00:12:02.36,00:12:03.00,36118,36150,put down potato slice,put-down,1,slice:potato,30,['slice:potato'],[30],put-down slice:potato,33
P01_109_256,P01,P01_109,00:12:03.857,00:12:03.10,00:12:24.80,36155,37240,stir food,stir,10,food,34,['food'],[34],stir food,1086
P01_109_257,P01,P01_109,00:12:27.601,00:12:24.90,00:12:29.37,37245,37468,pick up potato slice,pick-up,0,slice:potato,30,['slice:potato'],[30],pick-up slice:potato,224
P01_109_258,P01,P01_109,00:12:28.851,00:12:27.97,00:12:29.43,37398,37471,put down potato slice,put-down,1,slice:potato,30,['slice:potato'],[30],put-down slice:potato,74
P01_109_259,P01,P01_109,00:12:30.374,00:12:29.53,00:12:38.24,37476,37912,stir potatoes,stir,10,potato,30,['potato'],[30],stir potato,437
P01_109_26,P01,P01_109,00:00:47.351,00:00:47.55,00:00:48.20,2377,2410,close drawer,close,4,drawer,8,['drawer'],[8],close drawer,34
P01_109_260,P01,P01_109,00:12:39.101,00:12:38.25,00:12:41.51,37912,38075,put down spatula,put-down,1,spatula,20,['spatula'],[20],put-down spatula,164
P01_109_261,P01,P01_109,00:12:42.601,00:12:41.99,00:12:43.46,38099,38173,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,75
P01_109_262,P01,P01_109,00:12:43.850,00:12:43.74,00:12:45.89,38187,38294,rinse hands,rinse,2,hand,11,['hand'],[11],rinse hand,108
P01_109_263,P01,P01_109,00:12:45.860,00:12:45.61,00:12:46.56,38280,38328,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,49
P01_109_264,P01,P01_109,00:12:47.100,00:12:46.57,00:12:47.96,38328,38398,shake hands,shake,15,hand,11,['hand'],[11],shake hand,71
P01_109_265,P01,P01_109,00:12:48.100,00:12:47.92,00:12:48.75,38396,38437,pick up cloth,pick-up,0,cloth,17,['cloth'],[17],pick-up cloth,42
P01_109_266,P01,P01_109,00:12:49.100,00:12:48.69,00:12:50.45,38434,38522,dry hands,dry,14,hand,11,['hand'],[11],dry hand,89
P01_109_267,P01,P01_109,00:12:50.855,00:12:50.67,00:12:51.30,38533,38565,put down cloth,put-down,1,cloth,17,['cloth'],[17],put-down cloth,33
P01_109_268,P01,P01_109,00:12:52.350,00:12:52.08,00:12:54.48,38604,38724,gather onion skin,gather,63,skin:onion,48,['skin:onion'],[48],gather skin:onion,121
P01_109_269,P01,P01_109,00:12:53.350,00:12:55.53,00:13:00.88,38776,39044,pick up onion skin,pick-up,0,skin:onion,48,['skin:onion'],[48],pick-up skin:onion,269
P01_109_27,P01,P01_109,00:00:49.601,00:00:49.33,00:00:50.11,2466,2505,pour hand wash,pour,9,wash:hand,22,['wash:hand'],[22],pour wash:hand,40
P01_109_270,P01,P01_109,00:13:01.861,00:13:01.59,00:13:02.69,39079,39134,open food bin,open,3,bin:food,36,['bin:food'],[36],open bin:food,56
P01_109_271,P01,P01_109,00:13:02.860,00:13:02.78,00:13:07.09,39139,39354,throw onion skin into bin,throw-into,13,skin:onion,48,"['skin:onion', 'bin']","[48, 36]",throw-into skin:onion,216
P01_109_272,P01,P01_109,00:13:07.850,00:13:07.24,00:13:08.78,39362,39439,wipe hand,wipe,2,hand,11,['hand'],[11],wipe hand,78
P01_109_273,P01,P01_109,00:13:08.850,00:13:08.75,00:13:09.28,39437,39464,close food bin,close,4,bin:food,36,['bin:food'],[36],close bin:food,28
P01_109_274,P01,P01_109,00:13:09.350,00:13:09.38,00:13:10.08,39469,39504,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,36
P01_109_275,P01,P01_109,00:13:10.100,00:13:09.88,00:13:11.93,39494,39596,rinse hands,rinse,2,hand,11,['hand'],[11],rinse hand,103
P01_109_276,P01,P01_109,00:13:12.100,00:13:12.00,00:13:12.46,39600,39623,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,24
P01_109_277,P01,P01_109,00:13:13.100,00:13:12.56,00:13:14.07,39628,39703,shake hands,shake,15,hand,11,['hand'],[11],shake hand,76
P01_109_278,P01,P01_109,00:13:14.100,00:13:14.09,00:13:14.75,39704,39737,pick up cloth,pick-up,0,cloth,17,['cloth'],[17],pick-up cloth,34
P01_109_279,P01,P01_109,00:13:15.350,00:13:14.76,00:13:17.61,39738,39880,dry hands,dry,14,hand,11,['hand'],[11],dry hand,143
P01_109_28,P01,P01_109,00:00:50.101,00:00:49.56,00:00:50.80,2478,2540,wash hands,wash,2,hand,11,['hand'],[11],wash hand,63
P01_109_280,P01,P01_109,00:13:17.600,00:13:17.60,00:13:17.92,39880,39896,put down cloth,put-down,1,cloth,17,['cloth'],[17],put-down cloth,17
P01_109_281,P01,P01_109,00:13:18.600,00:13:18.83,00:13:20.02,39941,40001,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],pick-up spatula,61
P01_109_282,P01,P01_109,00:13:20.350,00:13:20.11,00:14:34.79,40005,43739,stir potatoes,stir,10,potato,30,['potato'],[30],stir potato,3735
P01_109_283,P01,P01_109,00:14:38.858,00:14:38.50,00:14:39.44,43925,43972,put down spatula,put-down,1,spatula,20,['spatula'],[20],put-down spatula,48
P01_109_284,P01,P01_109,00:14:39.850,00:14:39.41,00:14:40.21,43970,44010,pick up salt,pick-up,0,salt,38,['salt'],[38],pick-up salt,41
P01_109_285,P01,P01_109,00:14:41.600,00:14:41.69,00:14:42.53,44084,44126,scoop salt,scoop,16,salt,38,['salt'],[38],scoop salt,43
P01_109_286,P01,P01_109,00:14:43.100,00:14:42.77,00:14:44.19,44138,44209,sprinkle salt,sprinkle,42,salt,38,['salt'],[38],sprinkle salt,72
P01_109_287,P01,P01_109,00:14:44.600,00:14:44.31,00:14:44.93,44215,44246,scoop salt,scoop,16,salt,38,['salt'],[38],scoop salt,32
P01_109_288,P01,P01_109,00:14:45.350,00:14:43.00,00:14:46.80,44150,44340,sprinkle salt,sprinkle,42,salt,38,['salt'],[38],sprinkle salt,191
P01_109_289,P01,P01_109,00:14:46.350,00:14:46.40,00:14:47.40,44320,44370,put down salt,put-down,1,salt,38,['salt'],[38],put-down salt,51
P01_109_29,P01,P01_109,00:00:50.851,00:00:50.90,00:00:51.50,2545,2575,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,31
P01_109_290,P01,P01_109,00:14:53.851,00:14:53.94,00:14:54.71,44697,44735,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],pick-up spatula,39
P01_109_291,P01,P01_109,00:14:56.106,00:14:55.97,00:15:01.84,44798,45092,stir potatoes,stir,10,potato,30,['potato'],[30],stir potato,295
P01_109_292,P01,P01_109,00:15:03.103,00:15:03.25,00:15:03.88,45162,45194,pick up fork,pick-up,0,fork,14,['fork'],[14],pick-up fork,33
P01_109_293,P01,P01_109,00:15:05.350,00:15:04.83,00:15:08.41,45241,45420,pick up potato slice with fork,pick-up,0,slice:potato,30,"['slice:potato', 'fork']","[30, 14]",pick-up slice:potato,180
P01_109_294,P01,P01_109,00:15:08.850,00:15:08.53,00:15:10.20,45426,45510,remove potato slice from fork,remove-from,12,slice:potato,30,"['slice:potato', 'fork']","[30, 14]",remove-from slice:potato,85
P01_109_295,P01,P01_109,00:15:10.850,00:15:10.31,00:15:11.77,45515,45588,put down fork,put-down,1,fork,14,['fork'],[14],put-down fork,74
P01_109_296,P01,P01_109,00:15:12.601,00:15:12.54,00:15:55.35,45627,47767,stir potatoes,stir,10,potato,30,['potato'],[30],stir potato,2141
P01_109_297,P01,P01_109,00:15:55.606,00:15:55.21,00:15:56.51,47760,47825,put down spatula,put-down,1,spatula,20,['spatula'],[20],put-down spatula,66
P01_109_298,P01,P01_109,00:15:58.601,00:15:58.34,00:15:59.43,47917,47971,open cupboard,open,3,cupboard,3,['cupboard'],[3],open cupboard,55
P01_109_299,P01,P01_109,00:15:59.851,00:15:59.42,00:16:00.83,47971,48041,pick up bowl,pick-up,0,bowl,7,['bowl'],[7],pick-up bowl,71
P01_109_3,P01,P01_109,00:00:06.351,00:00:06.39,00:00:07.49,319,374,put down eggs,put-down,1,egg,53,['egg'],[53],put-down egg,56
P01_109_30,P01,P01_109,00:00:54.351,00:00:51.59,00:00:59.27,2579,2963,rinse hands,rinse,2,hand,11,['hand'],[11],rinse hand,385
P01_109_300,P01,P01_109,00:16:02.100,00:16:02.26,00:16:03.28,48113,48164,put down bowl,put-down,1,bowl,7,['bowl'],[7],put-down bowl,52
P01_109_301,P01,P01_109,00:16:02.600,00:16:02.52,00:16:03.02,48126,48151,pick up fork,pick-up,0,fork,14,['fork'],[14],pick-up fork,26
P01_109_302,P01,P01_109,00:16:03.110,00:16:03.02,00:16:03.78,48151,48189,put down fork,put-down,1,fork,14,['fork'],[14],put-down fork,39
P01_109_303,P01,P01_109,00:16:03.851,00:16:03.88,00:16:04.46,48194,48223,move onion,move,11,onion,16,['onion'],[16],move onion,30
P01_109_304,P01,P01_109,00:16:04.101,00:16:03.88,00:16:04.58,48194,48229,pick up knife,pick-up,0,knife,4,['knife'],[4],pick-up knife,36
P01_109_305,P01,P01_109,00:16:05.600,00:16:05.51,00:16:07.52,48275,48376,wipe knife,wipe,2,knife,4,['knife'],[4],wipe knife,102
P01_109_306,P01,P01_109,00:16:08.100,00:16:07.94,00:16:25.37,48397,49268,slice onion,slice,7,onion,16,['onion'],[16],slice onion,872
P01_109_307,P01,P01_109,00:16:25.851,00:16:25.44,00:16:33.50,49272,49675,dice onion,dice,7,onion,16,['onion'],[16],dice onion,404
P01_109_308,P01,P01_109,00:16:42.850,00:16:42.64,00:16:43.94,50132,50197,wipe knife,wipe,2,knife,4,['knife'],[4],wipe knife,66
P01_109_309,P01,P01_109,00:16:44.851,00:16:44.17,00:16:48.74,50208,50437,dice onion,dice,7,onion,16,['onion'],[16],dice onion,230
P01_109_31,P01,P01_109,00:00:59.351,00:00:59.34,00:00:59.79,2967,2989,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,23
P01_109_310,P01,P01_109,00:16:54.608,00:16:54.36,00:16:55.37,50718,50768,pick up onion bits,pick-up,0,bit:onion,16,['bit:onion'],[16],pick-up bit:onion,51
P01_109_311,P01,P01_109,00:16:56.350,00:16:56.02,00:16:56.93,50801,50846,put down onion bit,put-down,1,bit:onion,16,['bit:onion'],[16],put-down bit:onion,46
P01_109_312,P01,P01_109,00:16:56.850,00:16:56.56,00:16:57.73,50828,50886,wipe knife,wipe,2,knife,4,['knife'],[4],wipe knife,59
P01_109_313,P01,P01_109,00:16:57.852,00:16:57.83,00:16:58.96,50891,50948,wipe hand,wipe,2,hand,11,['hand'],[11],wipe hand,58
P01_109_314,P01,P01_109,00:17:00.100,00:16:59.73,00:17:11.14,50986,51557,dice onion,dice,7,onion,16,['onion'],[16],dice onion,572
P01_109_315,P01,P01_109,00:17:11.101,00:17:10.80,00:17:11.52,51540,51576,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,37
P01_109_316,P01,P01_109,00:17:12.850,00:17:12.71,00:17:13.38,51635,51669,wipe hand,wipe,2,hand,11,['hand'],[11],wipe hand,35
P01_109_317,P01,P01_109,00:17:13.609,00:17:13.66,00:17:14.23,51683,51711,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],pick-up spatula,29
P01_109_318,P01,P01_109,00:17:14.866,00:17:14.10,00:18:05.97,51704,54298,stir potatoes,stir,10,potato,30,['potato'],[30],stir potato,2595
P01_109_319,P01,P01_109,00:18:06.100,00:18:05.94,00:18:06.89,54297,54344,put down spatula,put-down,1,spatula,20,['spatula'],[20],put-down spatula,48
P01_109_32,P01,P01_109,00:01:00.117,00:01:00.02,00:01:01.44,3001,3072,shake hands,shake,15,hand,11,['hand'],[11],shake hand,72
P01_109_320,P01,P01_109,00:18:07.350,00:18:07.30,00:18:07.85,54365,54392,pick up fork,pick-up,0,fork,14,['fork'],[14],pick-up fork,28
P01_109_321,P01,P01_109,00:18:08.859,00:18:09.09,00:18:10.28,54454,54514,pick up potato slice with fork,pick-up,0,slice:potato,30,"['slice:potato', 'fork']","[30, 14]",pick-up slice:potato,61
P01_109_322,P01,P01_109,00:18:11.100,00:18:10.65,00:18:11.62,54532,54580,put down potato slice,put-down,1,slice:potato,30,['slice:potato'],[30],put-down slice:potato,49
P01_109_323,P01,P01_109,00:18:12.100,00:18:11.56,00:18:12.85,54578,54642,put down fork,put-down,1,fork,14,['fork'],[14],put-down fork,65
P01_109_324,P01,P01_109,00:18:13.850,00:18:13.67,00:18:14.77,54683,54738,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],pick-up spatula,56
P01_109_325,P01,P01_109,00:18:15.100,00:18:15.45,00:18:31.84,54772,55591,stir potatoes,stir,10,potato,30,['potato'],[30],stir potato,820
P01_109_326,P01,P01_109,00:18:32.101,00:18:31.82,00:18:32.77,55591,55638,put down spatula,put-down,1,spatula,20,['spatula'],[20],put-down spatula,48
P01_109_327,P01,P01_109,00:18:36.850,00:18:36.73,00:18:41.68,55836,56084,pick up knife,pick-up,0,knife,4,['knife'],[4],pick-up knife,249
P01_109_328,P01,P01_109,00:18:37.864,00:18:36.64,00:18:38.69,55832,55934,dice onion,dice,7,onion,16,['onion'],[16],dice onion,103
P01_109_329,P01,P01_109,00:18:39.851,00:18:38.89,00:18:40.24,55944,56012,wipe knife,wipe,2,knife,4,['knife'],[4],wipe knife,69
P01_109_33,P01,P01_109,00:01:01.601,00:01:01.69,00:01:02.81,3084,3140,pick up cloth,pick-up,0,cloth,17,['cloth'],[17],pick-up cloth,57
P01_109_330,P01,P01_109,00:18:40.600,00:18:40.74,00:18:41.19,56037,56059,wipe hand,wipe,2,hand,11,['hand'],[11],wipe hand,23
P01_109_331,P01,P01_109,00:18:41.100,00:18:41.14,00:18:41.50,56057,56075,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,19
P01_109_332,P01,P01_109,00:18:42.350,00:18:42.38,00:18:43.33,56119,56166,open cupboard,open,3,cupboard,3,['cupboard'],[3],open cupboard,48
P01_109_333,P01,P01_109,00:18:43.601,00:18:43.14,00:18:44.23,56157,56211,pick up glass,pick-up,0,glass,10,['glass'],[10],pick-up glass,55
P01_109_334,P01,P01_109,00:18:46.106,00:18:45.79,00:18:46.59,56289,56329,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,41
P01_109_335,P01,P01_109,00:18:46.606,00:18:46.68,00:18:48.29,56334,56414,pour water into glass,pour-into,9,water,27,"['water', 'glass']","[27, 10]",pour-into water,81
P01_109_336,P01,P01_109,00:18:48.356,00:18:48.60,00:18:49.75,56429,56487,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,59
P01_109_337,P01,P01_109,00:18:49.106,00:18:48.99,00:18:59.99,56449,56999,drink water,drink,60,water,27,['water'],[27],drink water,551
P01_109_338,P01,P01_109,00:18:55.100,00:18:54.95,00:18:56.60,56747,56829,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,83
P01_109_339,P01,P01_109,00:18:55.600,00:18:55.52,00:18:56.87,56776,56843,pour water into glass,pour-into,9,water,27,"['water', 'glass']","[27, 10]",pour-into water,68
P01_109_34,P01,P01_109,00:01:03.351,00:01:01.88,00:01:06.99,3094,3349,dry hands,dry,14,hand,11,['hand'],[11],dry hand,256
P01_109_340,P01,P01_109,00:18:56.600,00:18:56.63,00:18:57.22,56831,56861,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,31
P01_109_341,P01,P01_109,00:18:57.600,00:18:57.89,00:19:04.73,56894,57236,drink water,drink,60,water,27,['water'],[27],drink water,343
P01_109_342,P01,P01_109,00:19:04.850,00:19:04.71,00:19:05.63,57235,57281,put down glass,put-down,1,glass,10,['glass'],[10],put-down glass,47
P01_109_343,P01,P01_109,00:19:06.100,00:19:06.09,00:19:06.79,57304,57339,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],pick-up spatula,36
P01_109_344,P01,P01_109,00:19:07.601,00:19:07.77,00:19:41.51,57388,59075,stir potatoes,stir,10,potato,30,['potato'],[30],stir potato,1688
P01_109_345,P01,P01_109,00:19:41.851,00:19:41.95,00:19:43.20,59097,59160,put down spatula,put-down,1,spatula,20,['spatula'],[20],put-down spatula,64
P01_109_346,P01,P01_109,00:19:44.101,00:19:44.15,00:19:45.49,59207,59274,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],pick-up spatula,68
